id,category_id,slug,name,image,small_description,quantity,description,original_price,selling_price,status,trending,tag,meta_title,meta_keywords,meta_description
774,7,product-774,Product 774,product_774.jpg,Small desc for product 774,54,Long description for product 774,444.02,90.85,1,0,New,Meta Title Product 774,"keyword774, product",Meta description for product 774
775,9,product-775,Product 775,product_775.jpg,Small desc for product 775,46,Long description for product 775,110.98,107.02,0,0,Popular,Meta Title Product 775,"keyword775, product",Meta description for product 775
776,3,product-776,Product 776,product_776.jpg,Small desc for product 776,4,Long description for product 776,659.71,645.0,1,1,Popular,Meta Title Product 776,"keyword776, product",Meta description for product 776
777,7,product-777,Product 777,product_777.jpg,Small desc for product 777,86,Long description for product 777,768.83,79.17,1,0,Popular,Meta Title Product 777,"keyword777, product",Meta description for product 777
778,6,product-778,Product 778,product_778.jpg,Small desc for product 778,49,Long description for product 778,342.13,541.77,0,0,New,Meta Title Product 778,"keyword778, product",Meta description for product 778
779,9,product-779,Product 779,product_779.jpg,Small desc for product 779,88,Long description for product 779,202.37,704.49,1,1,Popular,Meta Title Product 779,"keyword779, product",Meta description for product 779
780,10,product-780,Product 780,product_780.jpg,Small desc for product 780,52,Long description for product 780,952.58,895.23,0,0,Popular,Meta Title Product 780,"keyword780, product",Meta description for product 780
781,9,product-781,Product 781,product_781.jpg,Small desc for product 781,44,Long description for product 781,319.55,740.97,1,0,Popular,Meta Title Product 781,"keyword781, product",Meta description for product 781
782,2,product-782,Product 782,product_782.jpg,Small desc for product 782,22,Long description for product 782,128.85,791.74,1,0,Popular,Meta Title Product 782,"keyword782, product",Meta description for product 782
783,2,product-783,Product 783,product_783.jpg,Small desc for product 783,91,Long description for product 783,715.98,332.17,0,1,Popular,Meta Title Product 783,"keyword783, product",Meta description for product 783
784,8,product-784,Product 784,product_784.jpg,Small desc for product 784,64,Long description for product 784,978.0,114.45,1,0,Sale,Meta Title Product 784,"keyword784, product",Meta description for product 784
785,2,product-785,Product 785,product_785.jpg,Small desc for product 785,99,Long description for product 785,986.13,320.75,0,1,New,Meta Title Product 785,"keyword785, product",Meta description for product 785
786,3,product-786,Product 786,product_786.jpg,Small desc for product 786,58,Long description for product 786,747.78,643.21,1,1,Popular,Meta Title Product 786,"keyword786, product",Meta description for product 786
787,3,product-787,Product 787,product_787.jpg,Small desc for product 787,27,Long description for product 787,791.06,190.59,1,1,Popular,Meta Title Product 787,"keyword787, product",Meta description for product 787
788,5,product-788,Product 788,product_788.jpg,Small desc for product 788,55,Long description for product 788,69.27,867.67,1,1,Popular,Meta Title Product 788,"keyword788, product",Meta description for product 788
789,2,product-789,Product 789,product_789.jpg,Small desc for product 789,74,Long description for product 789,825.63,854.64,0,1,Popular,Meta Title Product 789,"keyword789, product",Meta description for product 789
790,5,product-790,Product 790,product_790.jpg,Small desc for product 790,30,Long description for product 790,417.06,15.23,0,0,Sale,Meta Title Product 790,"keyword790, product",Meta description for product 790
791,4,product-791,Product 791,product_791.jpg,Small desc for product 791,44,Long description for product 791,789.54,759.0,0,1,Sale,Meta Title Product 791,"keyword791, product",Meta description for product 791
792,2,product-792,Product 792,product_792.jpg,Small desc for product 792,77,Long description for product 792,193.56,184.7,1,1,New,Meta Title Product 792,"keyword792, product",Meta description for product 792
793,7,product-793,Product 793,product_793.jpg,Small desc for product 793,11,Long description for product 793,361.92,815.02,1,1,Sale,Meta Title Product 793,"keyword793, product",Meta description for product 793
794,5,product-794,Product 794,product_794.jpg,Small desc for product 794,67,Long description for product 794,638.74,622.35,0,1,Sale,Meta Title Product 794,"keyword794, product",Meta description for product 794
795,2,product-795,Product 795,product_795.jpg,Small desc for product 795,5,Long description for product 795,764.54,439.2,0,1,Sale,Meta Title Product 795,"keyword795, product",Meta description for product 795
796,3,product-796,Product 796,product_796.jpg,Small desc for product 796,43,Long description for product 796,497.32,664.96,1,0,New,Meta Title Product 796,"keyword796, product",Meta description for product 796
797,7,product-797,Product 797,product_797.jpg,Small desc for product 797,76,Long description for product 797,626.77,592.49,0,0,Popular,Meta Title Product 797,"keyword797, product",Meta description for product 797
798,3,product-798,Product 798,product_798.jpg,Small desc for product 798,61,Long description for product 798,890.83,62.22,1,1,New,Meta Title Product 798,"keyword798, product",Meta description for product 798
799,3,product-799,Product 799,product_799.jpg,Small desc for product 799,12,Long description for product 799,278.78,625.27,0,1,Popular,Meta Title Product 799,"keyword799, product",Meta description for product 799
800,5,product-800,Product 800,product_800.jpg,Small desc for product 800,37,Long description for product 800,311.65,202.95,1,0,Sale,Meta Title Product 800,"keyword800, product",Meta description for product 800
801,10,product-801,Product 801,product_801.jpg,Small desc for product 801,70,Long description for product 801,185.23,121.49,1,1,Popular,Meta Title Product 801,"keyword801, product",Meta description for product 801
802,5,product-802,Product 802,product_802.jpg,Small desc for product 802,27,Long description for product 802,20.96,698.39,1,0,Sale,Meta Title Product 802,"keyword802, product",Meta description for product 802
803,7,product-803,Product 803,product_803.jpg,Small desc for product 803,53,Long description for product 803,513.3,372.4,0,1,Popular,Meta Title Product 803,"keyword803, product",Meta description for product 803
804,1,product-804,Product 804,product_804.jpg,Small desc for product 804,67,Long description for product 804,277.69,348.32,0,1,Sale,Meta Title Product 804,"keyword804, product",Meta description for product 804
805,8,product-805,Product 805,product_805.jpg,Small desc for product 805,1,Long description for product 805,338.61,276.88,1,0,New,Meta Title Product 805,"keyword805, product",Meta description for product 805
806,3,product-806,Product 806,product_806.jpg,Small desc for product 806,63,Long description for product 806,997.29,508.01,0,1,New,Meta Title Product 806,"keyword806, product",Meta description for product 806
807,2,product-807,Product 807,product_807.jpg,Small desc for product 807,79,Long description for product 807,215.33,495.98,0,0,Sale,Meta Title Product 807,"keyword807, product",Meta description for product 807
808,7,product-808,Product 808,product_808.jpg,Small desc for product 808,77,Long description for product 808,120.39,511.33,0,1,Sale,Meta Title Product 808,"keyword808, product",Meta description for product 808
809,1,product-809,Product 809,product_809.jpg,Small desc for product 809,5,Long description for product 809,719.38,434.38,1,1,New,Meta Title Product 809,"keyword809, product",Meta description for product 809
810,3,product-810,Product 810,product_810.jpg,Small desc for product 810,64,Long description for product 810,69.17,303.11,0,1,New,Meta Title Product 810,"keyword810, product",Meta description for product 810
811,7,product-811,Product 811,product_811.jpg,Small desc for product 811,32,Long description for product 811,637.62,716.9,0,0,Popular,Meta Title Product 811,"keyword811, product",Meta description for product 811
812,7,product-812,Product 812,product_812.jpg,Small desc for product 812,14,Long description for product 812,30.08,107.47,1,0,New,Meta Title Product 812,"keyword812, product",Meta description for product 812
813,8,product-813,Product 813,product_813.jpg,Small desc for product 813,90,Long description for product 813,300.54,370.69,0,0,Popular,Meta Title Product 813,"keyword813, product",Meta description for product 813
814,4,product-814,Product 814,product_814.jpg,Small desc for product 814,17,Long description for product 814,724.65,355.71,1,1,Popular,Meta Title Product 814,"keyword814, product",Meta description for product 814
815,8,product-815,Product 815,product_815.jpg,Small desc for product 815,65,Long description for product 815,502.74,233.42,0,1,Popular,Meta Title Product 815,"keyword815, product",Meta description for product 815
816,9,product-816,Product 816,product_816.jpg,Small desc for product 816,60,Long description for product 816,810.4,827.99,0,1,New,Meta Title Product 816,"keyword816, product",Meta description for product 816
817,10,product-817,Product 817,product_817.jpg,Small desc for product 817,54,Long description for product 817,749.8,83.72,1,1,New,Meta Title Product 817,"keyword817, product",Meta description for product 817
818,1,product-818,Product 818,product_818.jpg,Small desc for product 818,1,Long description for product 818,772.88,613.78,0,1,Sale,Meta Title Product 818,"keyword818, product",Meta description for product 818
819,5,product-819,Product 819,product_819.jpg,Small desc for product 819,83,Long description for product 819,761.49,484.81,0,1,New,Meta Title Product 819,"keyword819, product",Meta description for product 819
820,3,product-820,Product 820,product_820.jpg,Small desc for product 820,95,Long description for product 820,373.35,149.14,1,1,New,Meta Title Product 820,"keyword820, product",Meta description for product 820
821,1,product-821,Product 821,product_821.jpg,Small desc for product 821,93,Long description for product 821,958.87,466.49,1,1,New,Meta Title Product 821,"keyword821, product",Meta description for product 821
822,8,product-822,Product 822,product_822.jpg,Small desc for product 822,92,Long description for product 822,903.59,109.19,1,1,Sale,Meta Title Product 822,"keyword822, product",Meta description for product 822
823,2,product-823,Product 823,product_823.jpg,Small desc for product 823,4,Long description for product 823,850.75,82.6,0,0,New,Meta Title Product 823,"keyword823, product",Meta description for product 823
824,1,product-824,Product 824,product_824.jpg,Small desc for product 824,24,Long description for product 824,472.78,563.7,0,0,Popular,Meta Title Product 824,"keyword824, product",Meta description for product 824
825,4,product-825,Product 825,product_825.jpg,Small desc for product 825,77,Long description for product 825,847.47,222.27,1,1,Popular,Meta Title Product 825,"keyword825, product",Meta description for product 825
826,5,product-826,Product 826,product_826.jpg,Small desc for product 826,56,Long description for product 826,772.24,136.9,0,1,Popular,Meta Title Product 826,"keyword826, product",Meta description for product 826
827,8,product-827,Product 827,product_827.jpg,Small desc for product 827,47,Long description for product 827,234.34,800.34,1,0,New,Meta Title Product 827,"keyword827, product",Meta description for product 827
828,8,product-828,Product 828,product_828.jpg,Small desc for product 828,89,Long description for product 828,953.06,844.04,1,0,Popular,Meta Title Product 828,"keyword828, product",Meta description for product 828
829,4,product-829,Product 829,product_829.jpg,Small desc for product 829,16,Long description for product 829,476.71,551.35,1,1,Sale,Meta Title Product 829,"keyword829, product",Meta description for product 829
830,7,product-830,Product 830,product_830.jpg,Small desc for product 830,82,Long description for product 830,644.92,833.71,1,0,New,Meta Title Product 830,"keyword830, product",Meta description for product 830
831,2,product-831,Product 831,product_831.jpg,Small desc for product 831,14,Long description for product 831,909.59,832.38,0,1,Popular,Meta Title Product 831,"keyword831, product",Meta description for product 831
832,9,product-832,Product 832,product_832.jpg,Small desc for product 832,10,Long description for product 832,661.14,226.66,1,1,New,Meta Title Product 832,"keyword832, product",Meta description for product 832
833,5,product-833,Product 833,product_833.jpg,Small desc for product 833,33,Long description for product 833,132.06,484.76,1,0,Popular,Meta Title Product 833,"keyword833, product",Meta description for product 833
834,1,product-834,Product 834,product_834.jpg,Small desc for product 834,51,Long description for product 834,728.79,474.82,0,0,Popular,Meta Title Product 834,"keyword834, product",Meta description for product 834
835,3,product-835,Product 835,product_835.jpg,Small desc for product 835,62,Long description for product 835,669.92,646.79,0,0,Popular,Meta Title Product 835,"keyword835, product",Meta description for product 835
836,10,product-836,Product 836,product_836.jpg,Small desc for product 836,19,Long description for product 836,557.58,149.79,1,0,Sale,Meta Title Product 836,"keyword836, product",Meta description for product 836
837,10,product-837,Product 837,product_837.jpg,Small desc for product 837,10,Long description for product 837,34.95,92.15,0,1,Sale,Meta Title Product 837,"keyword837, product",Meta description for product 837
838,7,product-838,Product 838,product_838.jpg,Small desc for product 838,57,Long description for product 838,577.13,742.69,1,1,New,Meta Title Product 838,"keyword838, product",Meta description for product 838
839,5,product-839,Product 839,product_839.jpg,Small desc for product 839,12,Long description for product 839,102.31,412.41,0,1,New,Meta Title Product 839,"keyword839, product",Meta description for product 839
840,3,product-840,Product 840,product_840.jpg,Small desc for product 840,8,Long description for product 840,594.86,652.78,1,1,Popular,Meta Title Product 840,"keyword840, product",Meta description for product 840
841,4,product-841,Product 841,product_841.jpg,Small desc for product 841,87,Long description for product 841,37.51,164.18,1,1,Popular,Meta Title Product 841,"keyword841, product",Meta description for product 841
842,7,product-842,Product 842,product_842.jpg,Small desc for product 842,62,Long description for product 842,92.93,662.45,1,1,Popular,Meta Title Product 842,"keyword842, product",Meta description for product 842
843,6,product-843,Product 843,product_843.jpg,Small desc for product 843,26,Long description for product 843,430.0,403.35,1,1,Sale,Meta Title Product 843,"keyword843, product",Meta description for product 843
844,4,product-844,Product 844,product_844.jpg,Small desc for product 844,97,Long description for product 844,303.87,891.9,0,1,Sale,Meta Title Product 844,"keyword844, product",Meta description for product 844
845,9,product-845,Product 845,product_845.jpg,Small desc for product 845,71,Long description for product 845,779.14,438.76,0,0,Sale,Meta Title Product 845,"keyword845, product",Meta description for product 845
846,2,product-846,Product 846,product_846.jpg,Small desc for product 846,39,Long description for product 846,329.99,611.05,1,0,Popular,Meta Title Product 846,"keyword846, product",Meta description for product 846
847,10,product-847,Product 847,product_847.jpg,Small desc for product 847,94,Long description for product 847,517.02,696.12,1,1,New,Meta Title Product 847,"keyword847, product",Meta description for product 847
848,1,product-848,Product 848,product_848.jpg,Small desc for product 848,75,Long description for product 848,528.72,426.56,0,1,Popular,Meta Title Product 848,"keyword848, product",Meta description for product 848
849,1,product-849,Product 849,product_849.jpg,Small desc for product 849,4,Long description for product 849,561.11,590.69,1,1,Sale,Meta Title Product 849,"keyword849, product",Meta description for product 849
850,4,product-850,Product 850,product_850.jpg,Small desc for product 850,47,Long description for product 850,645.69,897.89,0,0,New,Meta Title Product 850,"keyword850, product",Meta description for product 850
851,9,product-851,Product 851,product_851.jpg,Small desc for product 851,58,Long description for product 851,615.29,675.68,1,0,Sale,Meta Title Product 851,"keyword851, product",Meta description for product 851
852,3,product-852,Product 852,product_852.jpg,Small desc for product 852,88,Long description for product 852,641.13,142.53,1,0,Popular,Meta Title Product 852,"keyword852, product",Meta description for product 852
853,8,product-853,Product 853,product_853.jpg,Small desc for product 853,87,Long description for product 853,270.57,28.8,1,1,New,Meta Title Product 853,"keyword853, product",Meta description for product 853
854,8,product-854,Product 854,product_854.jpg,Small desc for product 854,88,Long description for product 854,874.48,89.3,0,1,New,Meta Title Product 854,"keyword854, product",Meta description for product 854
855,1,product-855,Product 855,product_855.jpg,Small desc for product 855,27,Long description for product 855,862.93,768.11,0,1,Popular,Meta Title Product 855,"keyword855, product",Meta description for product 855
856,5,product-856,Product 856,product_856.jpg,Small desc for product 856,7,Long description for product 856,133.33,304.7,1,0,Popular,Meta Title Product 856,"keyword856, product",Meta description for product 856
857,5,product-857,Product 857,product_857.jpg,Small desc for product 857,62,Long description for product 857,837.85,8.28,1,0,New,Meta Title Product 857,"keyword857, product",Meta description for product 857
858,8,product-858,Product 858,product_858.jpg,Small desc for product 858,83,Long description for product 858,154.13,361.96,0,1,Popular,Meta Title Product 858,"keyword858, product",Meta description for product 858
859,10,product-859,Product 859,product_859.jpg,Small desc for product 859,46,Long description for product 859,205.61,222.98,0,0,Sale,Meta Title Product 859,"keyword859, product",Meta description for product 859
860,4,product-860,Product 860,product_860.jpg,Small desc for product 860,91,Long description for product 860,680.07,653.4,1,1,Popular,Meta Title Product 860,"keyword860, product",Meta description for product 860
861,1,product-861,Product 861,product_861.jpg,Small desc for product 861,14,Long description for product 861,622.17,684.9,0,1,New,Meta Title Product 861,"keyword861, product",Meta description for product 861
862,10,product-862,Product 862,product_862.jpg,Small desc for product 862,67,Long description for product 862,56.41,655.24,0,0,Popular,Meta Title Product 862,"keyword862, product",Meta description for product 862
863,7,product-863,Product 863,product_863.jpg,Small desc for product 863,47,Long description for product 863,176.66,702.1,1,1,Popular,Meta Title Product 863,"keyword863, product",Meta description for product 863
864,9,product-864,Product 864,product_864.jpg,Small desc for product 864,67,Long description for product 864,810.22,467.69,0,0,Popular,Meta Title Product 864,"keyword864, product",Meta description for product 864
865,10,product-865,Product 865,product_865.jpg,Small desc for product 865,83,Long description for product 865,833.19,299.64,0,1,Popular,Meta Title Product 865,"keyword865, product",Meta description for product 865
866,7,product-866,Product 866,product_866.jpg,Small desc for product 866,27,Long description for product 866,927.02,541.09,0,1,Popular,Meta Title Product 866,"keyword866, product",Meta description for product 866
867,7,product-867,Product 867,product_867.jpg,Small desc for product 867,54,Long description for product 867,649.92,454.86,1,1,New,Meta Title Product 867,"keyword867, product",Meta description for product 867
868,4,product-868,Product 868,product_868.jpg,Small desc for product 868,72,Long description for product 868,30.68,304.29,0,1,Sale,Meta Title Product 868,"keyword868, product",Meta description for product 868
869,10,product-869,Product 869,product_869.jpg,Small desc for product 869,51,Long description for product 869,103.71,310.33,0,1,Popular,Meta Title Product 869,"keyword869, product",Meta description for product 869
870,7,product-870,Product 870,product_870.jpg,Small desc for product 870,81,Long description for product 870,546.49,632.96,1,0,New,Meta Title Product 870,"keyword870, product",Meta description for product 870
871,10,product-871,Product 871,product_871.jpg,Small desc for product 871,6,Long description for product 871,791.9,68.01,0,1,Sale,Meta Title Product 871,"keyword871, product",Meta description for product 871
872,7,product-872,Product 872,product_872.jpg,Small desc for product 872,79,Long description for product 872,472.81,210.11,1,1,Popular,Meta Title Product 872,"keyword872, product",Meta description for product 872
873,6,product-873,Product 873,product_873.jpg,Small desc for product 873,87,Long description for product 873,235.54,162.5,1,0,Popular,Meta Title Product 873,"keyword873, product",Meta description for product 873
874,10,product-874,Product 874,product_874.jpg,Small desc for product 874,60,Long description for product 874,793.35,399.12,0,1,Sale,Meta Title Product 874,"keyword874, product",Meta description for product 874
875,1,product-875,Product 875,product_875.jpg,Small desc for product 875,64,Long description for product 875,462.48,733.82,0,0,New,Meta Title Product 875,"keyword875, product",Meta description for product 875
876,5,product-876,Product 876,product_876.jpg,Small desc for product 876,32,Long description for product 876,570.17,26.29,1,1,New,Meta Title Product 876,"keyword876, product",Meta description for product 876
877,5,product-877,Product 877,product_877.jpg,Small desc for product 877,13,Long description for product 877,171.04,169.92,1,1,Popular,Meta Title Product 877,"keyword877, product",Meta description for product 877
878,7,product-878,Product 878,product_878.jpg,Small desc for product 878,32,Long description for product 878,116.88,392.31,1,0,New,Meta Title Product 878,"keyword878, product",Meta description for product 878
879,1,product-879,Product 879,product_879.jpg,Small desc for product 879,11,Long description for product 879,429.93,280.25,1,0,Sale,Meta Title Product 879,"keyword879, product",Meta description for product 879
880,9,product-880,Product 880,product_880.jpg,Small desc for product 880,87,Long description for product 880,827.96,242.44,1,1,Sale,Meta Title Product 880,"keyword880, product",Meta description for product 880
881,2,product-881,Product 881,product_881.jpg,Small desc for product 881,56,Long description for product 881,82.38,229.52,1,1,Sale,Meta Title Product 881,"keyword881, product",Meta description for product 881
882,8,product-882,Product 882,product_882.jpg,Small desc for product 882,4,Long description for product 882,941.5,881.14,1,0,New,Meta Title Product 882,"keyword882, product",Meta description for product 882
883,9,product-883,Product 883,product_883.jpg,Small desc for product 883,33,Long description for product 883,561.06,363.59,0,0,New,Meta Title Product 883,"keyword883, product",Meta description for product 883
884,9,product-884,Product 884,product_884.jpg,Small desc for product 884,4,Long description for product 884,119.59,224.97,1,0,Popular,Meta Title Product 884,"keyword884, product",Meta description for product 884
885,9,product-885,Product 885,product_885.jpg,Small desc for product 885,57,Long description for product 885,255.28,646.99,1,1,Popular,Meta Title Product 885,"keyword885, product",Meta description for product 885
886,10,product-886,Product 886,product_886.jpg,Small desc for product 886,82,Long description for product 886,368.79,813.32,1,1,Popular,Meta Title Product 886,"keyword886, product",Meta description for product 886
887,1,product-887,Product 887,product_887.jpg,Small desc for product 887,73,Long description for product 887,532.65,873.1,0,0,New,Meta Title Product 887,"keyword887, product",Meta description for product 887
888,8,product-888,Product 888,product_888.jpg,Small desc for product 888,79,Long description for product 888,604.77,53.68,1,1,New,Meta Title Product 888,"keyword888, product",Meta description for product 888
889,9,product-889,Product 889,product_889.jpg,Small desc for product 889,26,Long description for product 889,875.65,211.39,0,1,Popular,Meta Title Product 889,"keyword889, product",Meta description for product 889
890,3,product-890,Product 890,product_890.jpg,Small desc for product 890,97,Long description for product 890,511.27,327.12,0,0,Sale,Meta Title Product 890,"keyword890, product",Meta description for product 890
891,8,product-891,Product 891,product_891.jpg,Small desc for product 891,76,Long description for product 891,937.71,663.39,0,0,New,Meta Title Product 891,"keyword891, product",Meta description for product 891
892,5,product-892,Product 892,product_892.jpg,Small desc for product 892,5,Long description for product 892,522.71,312.55,1,0,New,Meta Title Product 892,"keyword892, product",Meta description for product 892
893,9,product-893,Product 893,product_893.jpg,Small desc for product 893,40,Long description for product 893,986.37,894.03,1,0,New,Meta Title Product 893,"keyword893, product",Meta description for product 893
894,4,product-894,Product 894,product_894.jpg,Small desc for product 894,25,Long description for product 894,669.28,785.38,1,1,New,Meta Title Product 894,"keyword894, product",Meta description for product 894
895,6,product-895,Product 895,product_895.jpg,Small desc for product 895,48,Long description for product 895,830.36,648.69,0,0,Popular,Meta Title Product 895,"keyword895, product",Meta description for product 895
896,5,product-896,Product 896,product_896.jpg,Small desc for product 896,83,Long description for product 896,84.94,778.44,1,0,Popular,Meta Title Product 896,"keyword896, product",Meta description for product 896
897,3,product-897,Product 897,product_897.jpg,Small desc for product 897,46,Long description for product 897,27.45,301.89,1,1,Sale,Meta Title Product 897,"keyword897, product",Meta description for product 897
898,1,product-898,Product 898,product_898.jpg,Small desc for product 898,25,Long description for product 898,348.63,118.51,1,1,Sale,Meta Title Product 898,"keyword898, product",Meta description for product 898
899,6,product-899,Product 899,product_899.jpg,Small desc for product 899,1,Long description for product 899,435.55,699.84,0,1,Sale,Meta Title Product 899,"keyword899, product",Meta description for product 899
900,4,product-900,Product 900,product_900.jpg,Small desc for product 900,86,Long description for product 900,934.94,896.41,0,1,Sale,Meta Title Product 900,"keyword900, product",Meta description for product 900
901,8,product-901,Product 901,product_901.jpg,Small desc for product 901,42,Long description for product 901,916.9,21.17,1,0,Sale,Meta Title Product 901,"keyword901, product",Meta description for product 901
902,5,product-902,Product 902,product_902.jpg,Small desc for product 902,60,Long description for product 902,254.21,798.38,0,1,Sale,Meta Title Product 902,"keyword902, product",Meta description for product 902
903,2,product-903,Product 903,product_903.jpg,Small desc for product 903,50,Long description for product 903,646.4,782.43,1,1,Popular,Meta Title Product 903,"keyword903, product",Meta description for product 903
904,3,product-904,Product 904,product_904.jpg,Small desc for product 904,42,Long description for product 904,644.47,15.39,0,0,Popular,Meta Title Product 904,"keyword904, product",Meta description for product 904
905,6,product-905,Product 905,product_905.jpg,Small desc for product 905,75,Long description for product 905,772.59,14.94,0,1,Popular,Meta Title Product 905,"keyword905, product",Meta description for product 905
906,7,product-906,Product 906,product_906.jpg,Small desc for product 906,30,Long description for product 906,684.34,807.67,1,0,New,Meta Title Product 906,"keyword906, product",Meta description for product 906
907,9,product-907,Product 907,product_907.jpg,Small desc for product 907,99,Long description for product 907,64.47,19.55,0,0,Sale,Meta Title Product 907,"keyword907, product",Meta description for product 907
908,2,product-908,Product 908,product_908.jpg,Small desc for product 908,40,Long description for product 908,775.41,203.41,1,0,Popular,Meta Title Product 908,"keyword908, product",Meta description for product 908
909,1,product-909,Product 909,product_909.jpg,Small desc for product 909,97,Long description for product 909,884.76,215.5,0,1,Popular,Meta Title Product 909,"keyword909, product",Meta description for product 909
910,5,product-910,Product 910,product_910.jpg,Small desc for product 910,60,Long description for product 910,742.83,420.95,0,0,Sale,Meta Title Product 910,"keyword910, product",Meta description for product 910
911,7,product-911,Product 911,product_911.jpg,Small desc for product 911,1,Long description for product 911,23.99,39.58,0,1,Sale,Meta Title Product 911,"keyword911, product",Meta description for product 911
912,2,product-912,Product 912,product_912.jpg,Small desc for product 912,35,Long description for product 912,412.49,17.72,1,1,Popular,Meta Title Product 912,"keyword912, product",Meta description for product 912
913,10,product-913,Product 913,product_913.jpg,Small desc for product 913,97,Long description for product 913,459.27,78.5,1,1,Sale,Meta Title Product 913,"keyword913, product",Meta description for product 913
914,4,product-914,Product 914,product_914.jpg,Small desc for product 914,93,Long description for product 914,608.43,650.16,0,1,Sale,Meta Title Product 914,"keyword914, product",Meta description for product 914
915,3,product-915,Product 915,product_915.jpg,Small desc for product 915,39,Long description for product 915,384.96,103.29,1,1,Sale,Meta Title Product 915,"keyword915, product",Meta description for product 915
916,2,product-916,Product 916,product_916.jpg,Small desc for product 916,19,Long description for product 916,129.24,312.68,0,1,New,Meta Title Product 916,"keyword916, product",Meta description for product 916
917,9,product-917,Product 917,product_917.jpg,Small desc for product 917,41,Long description for product 917,426.51,370.82,1,0,New,Meta Title Product 917,"keyword917, product",Meta description for product 917
918,5,product-918,Product 918,product_918.jpg,Small desc for product 918,21,Long description for product 918,410.15,541.12,1,1,Sale,Meta Title Product 918,"keyword918, product",Meta description for product 918
919,6,product-919,Product 919,product_919.jpg,Small desc for product 919,83,Long description for product 919,735.14,84.28,1,0,Popular,Meta Title Product 919,"keyword919, product",Meta description for product 919
920,6,product-920,Product 920,product_920.jpg,Small desc for product 920,94,Long description for product 920,453.82,506.78,0,0,New,Meta Title Product 920,"keyword920, product",Meta description for product 920
921,5,product-921,Product 921,product_921.jpg,Small desc for product 921,5,Long description for product 921,447.99,678.74,1,0,New,Meta Title Product 921,"keyword921, product",Meta description for product 921
922,9,product-922,Product 922,product_922.jpg,Small desc for product 922,49,Long description for product 922,340.83,24.08,1,0,Sale,Meta Title Product 922,"keyword922, product",Meta description for product 922
923,7,product-923,Product 923,product_923.jpg,Small desc for product 923,15,Long description for product 923,494.07,131.11,1,1,Sale,Meta Title Product 923,"keyword923, product",Meta description for product 923
924,1,product-924,Product 924,product_924.jpg,Small desc for product 924,44,Long description for product 924,436.92,638.15,0,0,Sale,Meta Title Product 924,"keyword924, product",Meta description for product 924
925,10,product-925,Product 925,product_925.jpg,Small desc for product 925,7,Long description for product 925,793.27,741.08,1,1,New,Meta Title Product 925,"keyword925, product",Meta description for product 925
926,7,product-926,Product 926,product_926.jpg,Small desc for product 926,95,Long description for product 926,665.21,870.81,1,0,Popular,Meta Title Product 926,"keyword926, product",Meta description for product 926
927,5,product-927,Product 927,product_927.jpg,Small desc for product 927,89,Long description for product 927,270.69,706.02,1,1,Sale,Meta Title Product 927,"keyword927, product",Meta description for product 927
928,8,product-928,Product 928,product_928.jpg,Small desc for product 928,85,Long description for product 928,62.4,468.26,0,0,New,Meta Title Product 928,"keyword928, product",Meta description for product 928
929,5,product-929,Product 929,product_929.jpg,Small desc for product 929,59,Long description for product 929,617.18,808.6,0,1,Popular,Meta Title Product 929,"keyword929, product",Meta description for product 929
930,6,product-930,Product 930,product_930.jpg,Small desc for product 930,12,Long description for product 930,474.75,800.23,1,0,New,Meta Title Product 930,"keyword930, product",Meta description for product 930
931,3,product-931,Product 931,product_931.jpg,Small desc for product 931,86,Long description for product 931,977.19,876.64,1,0,New,Meta Title Product 931,"keyword931, product",Meta description for product 931
932,6,product-932,Product 932,product_932.jpg,Small desc for product 932,32,Long description for product 932,282.11,678.62,0,1,Sale,Meta Title Product 932,"keyword932, product",Meta description for product 932
933,4,product-933,Product 933,product_933.jpg,Small desc for product 933,45,Long description for product 933,248.72,815.84,0,0,New,Meta Title Product 933,"keyword933, product",Meta description for product 933
934,10,product-934,Product 934,product_934.jpg,Small desc for product 934,4,Long description for product 934,251.75,399.39,1,0,Sale,Meta Title Product 934,"keyword934, product",Meta description for product 934
935,6,product-935,Product 935,product_935.jpg,Small desc for product 935,22,Long description for product 935,939.94,325.05,0,1,Sale,Meta Title Product 935,"keyword935, product",Meta description for product 935
936,4,product-936,Product 936,product_936.jpg,Small desc for product 936,62,Long description for product 936,837.15,359.26,1,1,New,Meta Title Product 936,"keyword936, product",Meta description for product 936
937,5,product-937,Product 937,product_937.jpg,Small desc for product 937,20,Long description for product 937,537.32,296.76,1,0,Sale,Meta Title Product 937,"keyword937, product",Meta description for product 937
938,4,product-938,Product 938,product_938.jpg,Small desc for product 938,55,Long description for product 938,167.88,435.61,1,1,Popular,Meta Title Product 938,"keyword938, product",Meta description for product 938
939,9,product-939,Product 939,product_939.jpg,Small desc for product 939,51,Long description for product 939,894.77,867.32,1,1,New,Meta Title Product 939,"keyword939, product",Meta description for product 939
940,4,product-940,Product 940,product_940.jpg,Small desc for product 940,52,Long description for product 940,244.7,380.86,1,0,Sale,Meta Title Product 940,"keyword940, product",Meta description for product 940
941,7,product-941,Product 941,product_941.jpg,Small desc for product 941,41,Long description for product 941,455.78,532.92,1,1,Sale,Meta Title Product 941,"keyword941, product",Meta description for product 941
942,9,product-942,Product 942,product_942.jpg,Small desc for product 942,31,Long description for product 942,340.05,265.31,1,1,New,Meta Title Product 942,"keyword942, product",Meta description for product 942
